0.1,0.02792968750000001,0.00704225352112686,14.0,1,0
0.143844988829,0.04073735035190625,0.0069444444444444345,14.0,1,0
0.206913808111,0.05779037999986955,0.007042253521132924,14.0,1,0
0.297635144163,0.08312856565483281,0.007042253521118205,14.0,1,0
0.428133239872,0.11957627597987502,0.007042253521126824,14.0,1,0
0.615848211066,0.1720044808252476,0.007042253521128714,14.0,1,0
0.88586679041,0.24741982622785164,0.007042253521141168,14.0,1,0
1.2742749857,0.353515625,0.005555555555555556,14.0,1,0
1.83298071083,0.50390625,0.0078125,14.0,1,0
2.63665089873,0.69921875,0.0056179775280898875,14.0,1,0
3.79269019073,0.8359375,0.009433962264150943,14.0,1,0
5.45559478117,0.55859375,0.007042253521126761,14.0,1,0
7.84759970351,0.330078125,0.005952380952380952,14.0,1,0
11.2883789168,0.1748046875,0.0056179775280898875,14.0,1,0
16.2377673919,0.06298828125,0.0078125,14.0,1,0
19.9526231497,0.1552734375,0.006329113924050633,14.0,1,0
23.8658978686,0.1220703125,0.008064516129032258,14.0,1,0
28.546676635,0.09326171875,0.005263157894736842,14.0,1,0
34.1454887383,0.06787109375,0.007246376811594203,14.0,1,0
