0.1,0.026757812500000002,0.007352941176470561,14.0,1,0
0.14384499,0.03792787822265625,0.007462686567164263,14.0,1,0
0.20691381,0.053749095175781254,0.007575757575757562,14.0,1,0
0.29763514,0.07615274089843752,0.0076923076923077986,14.0,1,0
0.42813324,0.107869507734375,0.00781250000000002,14.0,1,0
0.61584821,0.15275922396484382,0.007936507936508063,14.0,1,0
0.88586679,0.21973648892578118,0.007936507936507887,14.0,1,0
1.27427499,0.310546875,0.006329113924050633,14.0,1,0
1.83298071,0.44921875,0.008771929824561403,14.0,1,0
2.6366509,0.63671875,0.006172839506172839,14.0,1,0
3.79269019,0.8828125,0.008928571428571428,14.0,1,0
5.45559478,0.9453125,0.008333333333333333,14.0,1,0
7.8475997,0.9296875,0.00847457627118644,14.0,1,0
11.28837892,0.9140625,0.008620689655172414,14.0,1,0
16.23776739,0.8828125,0.008928571428571428,14.0,1,0
23.35721469,0.8515625,0.009259259259259259,14.0,1,0
33.59818286,0.8203125,0.009615384615384616,14.0,1,0
48.32930239,0.70703125,0.005555555555555556,14.0,1,0
69.51927962,0.62109375,0.006329113924050633,14.0,1,0
100.0,0.54296875,0.007246376811594203,14.0,1,0
